Commentary	Ref	Literature(PubmedID)	value
SDS-PAGE	156	https://www.brenda-enzymes.org/literature.php?r=679573	21000.0
x 	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	23000.0
x 	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	23000.0
gel filtration	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	24000.0
x 	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	28000.0
xylanase II, gel filtration	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	31000.0
1 	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	33000.0
gel filtration	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	34000.0
xylanase IA and IB, gel filtration	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50000.0
xylanase I, gel filtration	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	12000.0
xylanase II, gel filtration	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	13500.0 - 14000.0
gel filtration	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	16500.0
x 	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	20000.0
SDS-PAGE	157	https://www.brenda-enzymes.org/literature.php?r=679573	21000.0
x 	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	23000.0
x 	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	23000.0
gel filtration	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	24000.0
x 	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	28000.0
xylanase II, gel filtration	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	31000.0
1 	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	33000.0
gel filtration	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	34000.0
xylanase IA and IB, gel filtration	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50000.0
xylanase I, gel filtration	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	12000.0
